,origin,destination,distance,duration
10453,The Oasis Cafe,St Davids Community Project,26294,1625
10454,The Oasis Cafe,St Gabriels Catholic Voluntary Academy,73236,3500
10455,The Oasis Cafe,St. John the Baptist Primary School,58220,2786
10456,The Oasis Cafe,St.Peters Court,25314,1562
10457,The Oasis Cafe,Sunderland Area Parent Support,26107,1555
10458,The Oasis Cafe,Sunderland North Family Zone,26353,1951
10459,The Oasis Cafe,Sunderland Ymca,26421,1915
10460,The Oasis Cafe,Sunshine Day Nursery at Seascape Children's Centre,40315,2205
10461,The Oasis Cafe,The Albert,40557,2096
10462,The Oasis Cafe,The Ashley Foundation,26116,1864
10463,The Oasis Cafe,The Laurels Childcare Ltd,30266,1647
10464,The Oasis Cafe,The Opportunity Cafe,5761,627
10465,The Oasis Cafe,The Rifty Youth Project,55439,2838
10466,The Oasis Cafe,Tyneside Vineyard Extraordinary Project,5031,758
10467,The Oasis Cafe,Umbrella Community Centre,21649,1771
10468,The Oasis Cafe,Vinnie's Cafe,3865,659
10469,The Oasis Cafe,Virginia House Changing Lives,670,141
10470,The Oasis Cafe,Wallsend People Centre,8769,1201
10471,The Oasis Cafe,Washingwell Primary School,8247,779
10472,The Oasis Cafe,West View Primary School,52929,2597
10473,The Oasis Cafe,West View Project,53336,2615
10474,The Oasis Cafe,Wharton Trust,54304,2734
10475,The Oasis Cafe,Whitehead Street - Changing Lives,16161,1641
10476,The Opportunity Cafe,Abbey Hill Academy,60684,3012
10477,The Opportunity Cafe,Abbey Lodge,29690,2180
10478,The Opportunity Cafe,Abbott House Changing Lives,7323,848
10479,The Opportunity Cafe,Academy 360,26242,1750
10480,The Opportunity Cafe,Age UK Sunderland,28570,2041
10481,The Opportunity Cafe,All About You,26257,1831
10482,The Opportunity Cafe,Approach Development,88751,4001
10483,The Opportunity Cafe,Basement Project,18129,1423
10484,The Opportunity Cafe,Belle Vue 60+ Club,62996,3206
10485,The Opportunity Cafe,Belle Vue Centre Cafe,62996,3206
10486,The Opportunity Cafe,Belle Vue Play Scheme,62996,3206
10487,The Opportunity Cafe,Belle Vue Youth Project,62996,3206
10488,The Opportunity Cafe,Benfield School,13329,1360
10489,The Opportunity Cafe,Beyond Limits,65450,3690
10490,The Opportunity Cafe,Bibby House - Changing Lives,20786,1425
10491,The Opportunity Cafe,Bilton Hall Community Trust,25120,1646
10492,The Opportunity Cafe,Blyth Star Enterprises,29040,1773
10493,The Opportunity Cafe,Brougham Primary School,57451,2962
10494,The Opportunity Cafe,Byker Community Association,10983,1281
10495,The Opportunity Cafe,Cafe on the Shire - NTDF,25256,1498
10496,The Opportunity Cafe,Changing Lives,11673,891
10497,The Opportunity Cafe,Cheesy Waffles Project,30910,1761
10498,The Opportunity Cafe,Chester West & Central Community Project @ Bullion Hall,22621,1444
10499,The Opportunity Cafe,Choysez,30142,1697
10500,The Opportunity Cafe,Corbridge Middle School,27456,1356
10501,The Opportunity Cafe,Cornerstones Cafe,20932,1350
10502,The Opportunity Cafe,County Durham Tees Valley Rescue Mission,54434,2644
10503,The Opportunity Cafe,Cumberland House,7311,855
10504,The Opportunity Cafe,Delta North Consett (formerly YMCA),20740,1846
10505,The Opportunity Cafe,Dementia Care,13349,1007
10506,The Opportunity Cafe,Dynamix Extreme Cic,9942,1184
10507,The Opportunity Cafe,East Durham Community Initiatives,35779,2218
10508,The Opportunity Cafe,East Durham Partnership,43487,2322
10509,The Opportunity Cafe,Eastlea Community,34326,2048
10510,The Opportunity Cafe,Elliott House /Westbridge,6632,830
10511,The Opportunity Cafe,Emmaus North East,27514,1880
10512,The Opportunity Cafe,Eslington House Changing Lives,8793,779
10513,The Opportunity Cafe,Excelsior Academy,3189,471
10514,The Opportunity Cafe,Family Gateway,17862,1575
10515,The Opportunity Cafe,Felling Community Association,12298,1399
10516,The Opportunity Cafe,Forage Community Project,28129,1935
10517,The Opportunity Cafe,Francis House Changing Lives,7426,874
10518,The Opportunity Cafe,Gateshead Young Peoples Mental Health Service,8899,1018
10519,The Opportunity Cafe,Great Lumley Community Centre,24305,1528
10520,The Opportunity Cafe,Great North Road Changing Lives,25874,1609
10521,The Opportunity Cafe,Green Gates Primary,88052,4028
10522,The Opportunity Cafe,Harrowgate Hill Primary,58415,2837
10523,The Opportunity Cafe,Haswell Mencap Lisa Dixon Centre,33905,2350
10524,The Opportunity Cafe,Health Works Newcastle,2397,385
10525,The Opportunity Cafe,Hub of Wishes,54092,2628
10526,The Opportunity Cafe,Investing in People and Culture,8958,987
10527,The Opportunity Cafe,"Jet (Wicker Chair) North,  Westerhope",6364,623
10528,The Opportunity Cafe,Junction 7,54092,2628
10529,The Opportunity Cafe,Junior Neighbourhood Watch,54092,2628
10530,The Opportunity Cafe,Kibblesworth Village Millenium Centre,14206,1168
10531,The Opportunity Cafe,Kings Cafe,59457,2911
10532,The Opportunity Cafe,Labyrinth Holistic Cafe,64665,3390
10533,The Opportunity Cafe,Little Sisters Of The Poor - Newcastle,5872,705
10534,The Opportunity Cafe,Lobley Hill Primary,9152,825
10535,The Opportunity Cafe,Looked After Through Care Darlington Borough Council,61185,3252
10536,The Opportunity Cafe,Mickley First School,17420,1296
10537,The Opportunity Cafe,Miss Tina's Coffee Shop,26546,1828
10538,The Opportunity Cafe,Mount Pleasant Primary School,61400,2933
10539,The Opportunity Cafe,Moving On Durham,28548,1784
10540,The Opportunity Cafe,Murton Salvation Army,37830,2129
10541,The Opportunity Cafe,New Walk Property Management Middlesbrough,69322,3441
10542,The Opportunity Cafe,New Walk Property Management Stockton,64272,3334
10543,The Opportunity Cafe,Newport Primary,68639,3376
10544,The Opportunity Cafe,PACT House,15700,1564
10545,The Opportunity Cafe,Park End Primary,75222,3643
10546,The Opportunity Cafe,Pelton Community Centre,17731,1414
10547,The Opportunity Cafe,People's Pantry,12271,1113
10548,The Opportunity Cafe,Pickle Palace,10322,1050
10549,The Opportunity Cafe,Pottery Bank Centre,12329,1379
10550,The Opportunity Cafe,Praxis,5585,671
10551,The Opportunity Cafe,Prudhoe Castle First School,16180,1283
10552,The Opportunity Cafe,Reach Out Recovery,60412,3324
10553,The Opportunity Cafe,Ron Eager House Changing Lives,11102,1062
10554,The Opportunity Cafe,Roseberry Primary,62066,3112
10555,The Opportunity Cafe,Rosebrook,60482,2988
10556,The Opportunity Cafe,Sanctuary Supported Housing,63666,3201
10557,The Opportunity Cafe,Sanctuary Supported Living Hartlepool,57774,3038
10558,The Opportunity Cafe,Selby Cottage Childrens Centre,21580,1447
10559,The Opportunity Cafe,Soul Food Spaces (Peace Of Mind),9081,1052
10560,The Opportunity Cafe,Sprinwell Community Hub,16422,1313
10561,The Opportunity Cafe,St Davids Community Project,29563,1889
10562,The Opportunity Cafe,St Gabriels Catholic Voluntary Academy,76505,3765
10563,The Opportunity Cafe,St. John the Baptist Primary School,61489,3051
10564,The Opportunity Cafe,St.Peters Court,28583,1827
10565,The Opportunity Cafe,Sunderland Area Parent Support,29376,1820
10566,The Opportunity Cafe,Sunderland North Family Zone,29622,2215
10567,The Opportunity Cafe,Sunderland Ymca,29690,2180
10568,The Opportunity Cafe,Sunshine Day Nursery at Seascape Children's Centre,43584,2470
10569,The Opportunity Cafe,The Albert,43826,2361
10570,The Opportunity Cafe,The Ashley Foundation,29385,2129
10571,The Opportunity Cafe,The Laurels Childcare Ltd,33536,1912
10572,The Opportunity Cafe,The Oasis Cafe,6199,749
10573,The Opportunity Cafe,The Rifty Youth Project,58708,3103
10574,The Opportunity Cafe,Tyneside Vineyard Extraordinary Project,10454,1199
10575,The Opportunity Cafe,Umbrella Community Centre,20446,1779
10576,The Opportunity Cafe,Vinnie's Cafe,10764,1060
10577,The Opportunity Cafe,Virginia House Changing Lives,5858,666
10578,The Opportunity Cafe,Wallsend People Centre,15471,1506
10579,The Opportunity Cafe,Washingwell Primary School,7391,930
10580,The Opportunity Cafe,West View Primary School,56198,2862
10581,The Opportunity Cafe,West View Project,56605,2880
10582,The Opportunity Cafe,Wharton Trust,57573,2999
10583,The Opportunity Cafe,Whitehead Street - Changing Lives,26870,1837
10584,The Rifty Youth Project,Abbey Hill Academy,16786,1446
10585,The Rifty Youth Project,Abbey Lodge,35416,1896
10586,The Rifty Youth Project,Abbott House Changing Lives,56572,2779
10587,The Rifty Youth Project,Academy 360,36973,1837
10588,The Rifty Youth Project,Age UK Sunderland,35173,1943
10589,The Rifty Youth Project,All About You,41514,2136
10590,The Rifty Youth Project,Approach Development,39313,1976
10591,The Rifty Youth Project,Basement Project,56482,3042
10592,The Rifty Youth Project,Belle Vue 60+ Club,3267,336
10593,The Rifty Youth Project,Belle Vue Centre Cafe,3267,336
10594,The Rifty Youth Project,Belle Vue Play Scheme,3267,336
10595,The Rifty Youth Project,Belle Vue Youth Project,3267,336
10596,The Rifty Youth Project,Benfield School,55159,2796
10597,The Rifty Youth Project,Beyond Limits,49805,3067
10598,The Rifty Youth Project,Bibby House - Changing Lives,45499,2082
10599,The Rifty Youth Project,Bilton Hall Community Trust,44754,2117
10600,The Rifty Youth Project,Blyth Star Enterprises,69054,3547
10601,The Rifty Youth Project,Brougham Primary School,3502,432
10602,The Rifty Youth Project,Byker Community Association,54562,2892
10603,The Rifty Youth Project,Cafe on the Shire - NTDF,54279,2836
10604,The Rifty Youth Project,Changing Lives,49127,2296
10605,The Rifty Youth Project,Cheesy Waffles Project,28867,1763
10606,The Rifty Youth Project,Chester West & Central Community Project @ Bullion Hall,37614,2463
10607,The Rifty Youth Project,Choysez,70156,3471
10608,The Rifty Youth Project,Corbridge Middle School,82674,3624
10609,The Rifty Youth Project,Cornerstones Cafe,44805,2387
10610,The Rifty Youth Project,County Durham Tees Valley Rescue Mission,32634,1970
10611,The Rifty Youth Project,Cumberland House,55904,2691
10612,The Rifty Youth Project,Delta North Consett (formerly YMCA),52223,3359
10613,The Rifty Youth Project,Dementia Care,64259,3233
10614,The Rifty Youth Project,Dynamix Extreme Cic,49507,2352
10615,The Rifty Youth Project,East Durham Community Initiatives,28177,1570
10616,The Rifty Youth Project,East Durham Partnership,14100,1240
10617,The Rifty Youth Project,Eastlea Community,25920,1418
10618,The Rifty Youth Project,Elliott House /Westbridge,57485,2937
10619,The Rifty Youth Project,Emmaus North East,47148,2351
10620,The Rifty Youth Project,Eslington House Changing Lives,53589,2507
10621,The Rifty Youth Project,Excelsior Academy,59142,2886
10622,The Rifty Youth Project,Family Gateway,49389,2447
10623,The Rifty Youth Project,Felling Community Association,47489,2273
10624,The Rifty Youth Project,Forage Community Project,36359,2017
10625,The Rifty Youth Project,Francis House Changing Lives,56018,2710
10626,The Rifty Youth Project,Gateshead Young Peoples Mental Health Service,50774,2615
10627,The Rifty Youth Project,Great Lumley Community Centre,34512,2179
10628,The Rifty Youth Project,Great North Road Changing Lives,36687,2380
10629,The Rifty Youth Project,Green Gates Primary,38613,1998
10630,The Rifty Youth Project,Harrowgate Hill Primary,37800,2040
10631,The Rifty Youth Project,Haswell Mencap Lisa Dixon Centre,21817,1368
10632,The Rifty Youth Project,Health Works Newcastle,61506,2915
10633,The Rifty Youth Project,Hub of Wishes,32293,1955
10634,The Rifty Youth Project,Investing in People and Culture,50719,2589
10635,The Rifty Youth Project,"Jet (Wicker Chair) North,  Westerhope",61582,2891
10636,The Rifty Youth Project,Junction 7,32293,1955
10637,The Rifty Youth Project,Junior Neighbourhood Watch,32293,1955
10638,The Rifty Youth Project,Kibblesworth Village Millenium Centre,50045,2483
10639,The Rifty Youth Project,Kings Cafe,37684,2267
10640,The Rifty Youth Project,Labyrinth Holistic Cafe,16910,1534
10641,The Rifty Youth Project,Little Sisters Of The Poor - Newcastle,57059,2814
10642,The Rifty Youth Project,Lobley Hill Primary,51881,2438
10643,The Rifty Youth Project,Looked After Through Care Darlington Borough Council,40181,2334
10644,The Rifty Youth Project,Mickley First School,71505,3522
10645,The Rifty Youth Project,Miss Tina's Coffee Shop,41803,2133
10646,The Rifty Youth Project,Mount Pleasant Primary School,39626,2290
10647,The Rifty Youth Project,Moving On Durham,33247,2205
10648,The Rifty Youth Project,Murton Salvation Army,24880,1328
10649,The Rifty Youth Project,New Walk Property Management Middlesbrough,19883,1415
10650,The Rifty Youth Project,New Walk Property Management Stockton,16517,1478
10651,The Rifty Youth Project,Newport Primary,19201,1351
10652,The Rifty Youth Project,PACT House,54876,2901
10653,The Rifty Youth Project,Park End Primary,25784,1618
10654,The Rifty Youth Project,Pelton Community Centre,46894,2533
10655,The Rifty Youth Project,People's Pantry,65022,3266
10656,The Rifty Youth Project,Pickle Palace,64408,3275
10657,The Rifty Youth Project,Pottery Bank Centre,54682,2878
10658,The Rifty Youth Project,Praxis,57834,2937
10659,The Rifty Youth Project,Prudhoe Castle First School,70265,3509
10660,The Rifty Youth Project,Reach Out Recovery,3773,534
10661,The Rifty Youth Project,Ron Eager House Changing Lives,51454,2595
10662,The Rifty Youth Project,Roseberry Primary,11633,929
10663,The Rifty Youth Project,Rosebrook,15348,1283
10664,The Rifty Youth Project,Sanctuary Supported Housing,18705,1284
10665,The Rifty Youth Project,Sanctuary Supported Living Hartlepool,2871,321
10666,The Rifty Youth Project,Selby Cottage Childrens Centre,45453,2484
10667,The Rifty Youth Project,Soul Food Spaces (Peace Of Mind),51952,2677
10668,The Rifty Youth Project,Sprinwell Community Hub,48125,2351
10669,The Rifty Youth Project,St Davids Community Project,34471,1772
10670,The Rifty Youth Project,St Gabriels Catholic Voluntary Academy,27067,1740
10671,The Rifty Youth Project,St. John the Baptist Primary School,14732,1187
10672,The Rifty Youth Project,St.Peters Court,36580,2463
10673,The Rifty Youth Project,Sunderland Area Parent Support,34284,1704
10674,The Rifty Youth Project,Sunderland North Family Zone,34989,1849
10675,The Rifty Youth Project,Sunderland Ymca,35416,1896
10676,The Rifty Youth Project,Sunshine Day Nursery at Seascape Children's Centre,14508,1297
10677,The Rifty Youth Project,The Albert,18702,1111
10678,The Rifty Youth Project,The Ashley Foundation,35435,1880
10679,The Rifty Youth Project,The Laurels Childcare Ltd,28463,1722
10680,The Rifty Youth Project,The Oasis Cafe,56833,2801
10681,The Rifty Youth Project,The Opportunity Cafe,59523,2926
10682,The Rifty Youth Project,Tyneside Vineyard Extraordinary Project,53300,2826
10683,The Rifty Youth Project,Umbrella Community Centre,51173,3288
10684,The Rifty Youth Project,Vinnie's Cafe,51955,2628
10685,The Rifty Youth Project,Virginia House Changing Lives,56869,2778
10686,The Rifty Youth Project,Wallsend People Centre,51540,2621
10687,The Rifty Youth Project,Washingwell Primary School,54881,2724
10688,The Rifty Youth Project,West View Primary School,5052,605
10689,The Rifty Youth Project,West View Project,4927,570
10690,The Rifty Youth Project,Wharton Trust,3844,490
10691,The Rifty Youth Project,Whitehead Street - Changing Lives,46504,2308
10692,Tyneside Vineyard Extraordinary Project,Abbey Hill Academy,59453,3032
10693,Tyneside Vineyard Extraordinary Project,Abbey Lodge,23353,1984
10694,Tyneside Vineyard Extraordinary Project,Abbott House Changing Lives,5086,773
10695,Tyneside Vineyard Extraordinary Project,Academy 360,19888,1496
10696,Tyneside Vineyard Extraordinary Project,Age UK Sunderland,22234,1844
10697,Tyneside Vineyard Extraordinary Project,All About You,17030,1496
10698,Tyneside Vineyard Extraordinary Project,Approach Development,82397,3739
10699,Tyneside Vineyard Extraordinary Project,Basement Project,6935,849
10700,Tyneside Vineyard Extraordinary Project,Belle Vue 60+ Club,56642,2952
10701,Tyneside Vineyard Extraordinary Project,Belle Vue Centre Cafe,56642,2952
10702,Tyneside Vineyard Extraordinary Project,Belle Vue Play Scheme,56642,2952
10703,Tyneside Vineyard Extraordinary Project,Belle Vue Youth Project,56642,2952
10704,Tyneside Vineyard Extraordinary Project,Benfield School,3574,442
10705,Tyneside Vineyard Extraordinary Project,Beyond Limits,64219,3710
10706,Tyneside Vineyard Extraordinary Project,Bibby House - Changing Lives,8648,951
10707,Tyneside Vineyard Extraordinary Project,Bilton Hall Community Trust,12901,1229
10708,Tyneside Vineyard Extraordinary Project,Blyth Star Enterprises,22768,1944
10709,Tyneside Vineyard Extraordinary Project,Brougham Primary School,51096,2708
10710,Tyneside Vineyard Extraordinary Project,Byker Community Association,523,81
10711,Tyneside Vineyard Extraordinary Project,Cafe on the Shire - NTDF,12775,1143
10712,Tyneside Vineyard Extraordinary Project,Changing Lives,10442,911
